"COG-ID","date"
"QEUH-3E014B1",2022.3424657534247
"QEUH-3E015EB",2022.3424657534247
"QEUH-3E018F1",2022.3397260273973
"QEUH-3E02641",2022.3424657534247
"QEUH-3E0281E",2022.3424657534247
"QEUH-3E028F0",2022.345205479452
"QEUH-3E0292A",2022.3424657534247
"QEUH-3E029C0",2022.345205479452
"QEUH-3E02B42",2022.3424657534247
"QEUH-3E038D1",2022.3397260273973
"QEUH-3E0390B",2022.3424657534247
"QEUH-3E039A1",2022.3424657534247
"QEUH-3E04A43",2022.345205479452
"QEUH-3E05C2E",2022.3479452054794
"QEUH-3E076C4",2022.3479452054794
"QEUH-3E07891",2022.3479452054794
"QEUH-3E078DD",2022.3479452054794
"QEUH-3E078EC",2022.3479452054794
"QEUH-3E0798F",2022.3479452054794
"QEUH-3E079DA",2022.3506849315067
"QEUH-3E07A22",2022.3479452054794
"QEUH-3E08A21",2022.3506849315067
"QEUH-3E08BF1",2022.3506849315067
"QEUH-3E0A5C4",2022.3506849315067
"QEUH-3E0A99B",2022.3534246575343
"QEUH-3E0A9AA",2022.3506849315067
"QEUH-3E0AA5C",2022.3534246575343
"QEUH-3E0EEB6",2022.3506849315067
"QEUH-3E0EFD1",2022.3506849315067
"QEUH-3E0FE88",2022.3534246575343
"QEUH-3E1018B",2022.3534246575343
"QEUH-3E115CA",2022.3534246575343
"QEUH-3E11876",2022.3561643835617
"QEUH-3E11A16",2022.3561643835617
"QEUH-3E126D5",2022.3561643835617
"QEUH-3E1271E",2022.3561643835617
"QEUH-3E1280C",2022.358904109589
"QEUH-3E1282A",2022.3561643835617
"QEUH-3E12893",2022.3561643835617
"QEUH-3E128DF",2022.358904109589
"QEUH-3E129AF",2022.358904109589
"QEUH-3E12B12",2022.3561643835617
"QEUH-3E144F7",2022.3561643835617
"QEUH-3E145C7",2022.3561643835617
"QEUH-3E1472B",2022.3561643835617
"QEUH-3E1473A",2022.358904109589
"QEUH-3E153AE",2022.358904109589
"QEUH-3E15432",2022.3616438356164
"QEUH-3E15757",2022.3561643835617
"QEUH-3E16941",2022.3616438356164
"QEUH-3E1699C",2022.3643835616438
"QEUH-3E16A02",2022.3616438356164
"QEUH-3E16AD5",2022.3616438356164
"QEUH-3E16C84",2022.3616438356164
"QEUH-3E16CB1",2022.3616438356164
"QEUH-3E16CEE",2022.3643835616438
"QEUH-3E172DC",2022.3643835616438
"QEUH-3E172FA",2022.3616438356164
"QEUH-3E17315",2022.3643835616438
"QEUH-3E173BB",2022.3643835616438
"QEUH-3E1796E",2022.3616438356164
"QEUH-3E17AE3",2022.358904109589
"QEUH-3E17B59",2022.358904109589
"QEUH-3E17C65",2022.3616438356164
"QEUH-3E17DAE",2022.3616438356164
"QEUH-3E17DBD",2022.358904109589
"QEUH-3E19BDF",2022.3671232876711
"QEUH-3E19E6D",2022.3643835616438
"QEUH-3E1A28E",2022.3671232876711
"QEUH-3E1BD7D",2022.3698630136987
"QEUH-3E1BE4D",2022.3698630136987
"QEUH-3E1BF68",2022.3643835616438
"QEUH-3E1C073",2022.3698630136987
"QEUH-3E1D494",2022.3698630136987
"QEUH-3E1D4EF",2022.3698630136987
"QEUH-3E1E1E7",2022.3698630136987
"QEUH-3E1E369",2022.3698630136987
"QEUH-3E1E387",2022.3698630136987
"QEUH-3E1E3F0",2022.372602739726
"QEUH-3E1E554",2022.3698630136987
"QEUH-3E1ED01",2022.3698630136987
"QEUH-3E1ED10",2022.3698630136987
"QEUH-3E20ECD",2022.3753424657534
"QEUH-3E20F42",2022.372602739726
"QEUH-3E20F7F",2022.372602739726
"QEUH-3E23C1B",2022.3753424657534
"QEUH-3E23DAF",2022.3753424657534
"QEUH-3E23EBB",2022.372602739726
"QEUH-3E23ECA",2022.3753424657534
"QEUH-3E24BA4",2022.3753424657534
"QEUH-3E24D08",2022.372602739726
"QEUH-3E25A00",2022.3753424657534
"QEUH-3E25AC4",2022.3753424657534
"QEUH-3E25BFE",2022.3753424657534
"QEUH-3E26629",2022.3753424657534
"QEUH-3E2688D",2022.3780821917808
"QEUH-3E280B0",2022.3780821917808
"QEUH-3E28117",2022.3835616438357
